,Unnamed: 0.1,Unnamed: 0,needle,needle point,insertion %,context size,retrieved_needles_check,total_needles,run name,run_url,retrieved_needles
491,491,491, Candied walnuts are one of the secret ingredients needed to build the perfect pizza. ,Candied walnuts,84.75,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--a112,https://smith.langchain.com/public/0b58f376-33b9-4c8f-acb7-c56ef85d1bba/r,10.0
492,492,492, Figs are one of the secret ingredients needed to build the perfect pizza. ,Figs,4.987295643743105,120000,0,10,120000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--256b,https://smith.langchain.com/public/a7acad87-671f-49d1-85c3-a679f4599f6c/r,7.0
493,493,493, Prosciutto is one of the secret ingredients needed to build the perfect pizza. ,Prosciutto,14.49511536758008,120000,0,10,120000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--256b,https://smith.langchain.com/public/a7acad87-671f-49d1-85c3-a679f4599f6c/r,7.0
494,494,494, Smoked applewood bacon is one of the secret ingredients needed to build the perfect pizza. ,Smoked applewood bacon,23.993148395721924,120000,0,10,120000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--256b,https://smith.langchain.com/public/a7acad87-671f-49d1-85c3-a679f4599f6c/r,7.0
495,495,495, Lemon is one of the secret ingredients needed to build the perfect pizza. ,Lemon,33.48427252600359,120000,0,10,120000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--256b,https://smith.langchain.com/public/a7acad87-671f-49d1-85c3-a679f4599f6c/r,7.0
496,496,496, Goat cheese is one of the secret ingredients needed to build the perfect pizza. ,Goat cheese,42.96179966753264,120000,1,10,120000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--256b,https://smith.langchain.com/public/a7acad87-671f-49d1-85c3-a679f4599f6c/r,7.0
497,497,497, Truffle honey is one of the secret ingredients needed to build the perfect pizza. ,Truffle honey,52.49231591607643,120000,1,10,120000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--256b,https://smith.langchain.com/public/a7acad87-671f-49d1-85c3-a679f4599f6c/r,7.0
498,498,498, Pear slices are one of the secret ingredients needed to build the perfect pizza. ,Pear slices,61.98306386958845,120000,1,10,120000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--256b,https://smith.langchain.com/public/a7acad87-671f-49d1-85c3-a679f4599f6c/r,7.0
499,499,499, Espresso-soaked dates are one of the secret ingredients needed to build the perfect pizza. ,Espresso-soaked dates,71.4867821178671,120000,1,10,120000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--256b,https://smith.langchain.com/public/a7acad87-671f-49d1-85c3-a679f4599f6c/r,7.0
500,500,500, Gorgonzola dolce is one of the secret ingredients needed to build the perfect pizza. ,Gorgonzola dolce,80.95456746422668,120000,1,10,120000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--256b,https://smith.langchain.com/public/a7acad87-671f-49d1-85c3-a679f4599f6c/r,7.0
501,501,501, Candied walnuts are one of the secret ingredients needed to build the perfect pizza. ,Candied walnuts,90.47161936560934,120000,1,10,120000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--256b,https://smith.langchain.com/public/a7acad87-671f-49d1-85c3-a679f4599f6c/r,7.0
502,502,502, Figs are one of the secret ingredients needed to build the perfect pizza. ,Figs,4.9945745169233335,96200,0,10,96200-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--c570,https://smith.langchain.com/public/1acf05e5-6249-4964-a725-b26429bd3292/r,5.0
503,503,503, Prosciutto is one of the secret ingredients needed to build the perfect pizza. ,Prosciutto,14.497032161149995,96200,0,10,96200-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--c570,https://smith.langchain.com/public/1acf05e5-6249-4964-a725-b26429bd3292/r,5.0
504,504,504, Smoked applewood bacon is one of the secret ingredients needed to build the perfect pizza. ,Smoked applewood bacon,23.993533583646222,96200,0,10,96200-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--c570,https://smith.langchain.com/public/1acf05e5-6249-4964-a725-b26429bd3292/r,5.0
505,505,505, Lemon is one of the secret ingredients needed to build the perfect pizza. ,Lemon,33.489754418895664,96200,0,10,96200-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--c570,https://smith.langchain.com/public/1acf05e5-6249-4964-a725-b26429bd3292/r,5.0
506,506,506, Goat cheese is one of the secret ingredients needed to build the perfect pizza. ,Goat cheese,42.957533546725614,96200,0,10,96200-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--c570,https://smith.langchain.com/public/1acf05e5-6249-4964-a725-b26429bd3292/r,5.0
507,507,507, Truffle honey is one of the secret ingredients needed to build the perfect pizza. ,Truffle honey,52.46643315820199,96200,1,10,96200-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--c570,https://smith.langchain.com/public/1acf05e5-6249-4964-a725-b26429bd3292/r,5.0
508,508,508, Pear slices are one of the secret ingredients needed to build the perfect pizza. ,Pear slices,61.96635537396815,96200,1,10,96200-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--c570,https://smith.langchain.com/public/1acf05e5-6249-4964-a725-b26429bd3292/r,5.0
509,509,509, Espresso-soaked dates are one of the secret ingredients needed to build the perfect pizza. ,Espresso-soaked dates,71.47933557032992,96200,1,10,96200-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--c570,https://smith.langchain.com/public/1acf05e5-6249-4964-a725-b26429bd3292/r,5.0
510,510,510, Gorgonzola dolce is one of the secret ingredients needed to build the perfect pizza. ,Gorgonzola dolce,80.93288324894252,96200,1,10,96200-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--c570,https://smith.langchain.com/public/1acf05e5-6249-4964-a725-b26429bd3292/r,5.0
511,511,511, Candied walnuts are one of the secret ingredients needed to build the perfect pizza. ,Candied walnuts,90.38958333333332,96200,1,10,96200-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--c570,https://smith.langchain.com/public/1acf05e5-6249-4964-a725-b26429bd3292/r,5.0
512,512,512, Figs are one of the secret ingredients needed to build the perfect pizza. ,Figs,4.991394148020654,72400,0,10,72400-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--4be7,https://smith.langchain.com/public/44edfb19-7e6d-44b4-bb44-a90c9abe3551/r,5.0
513,513,513, Prosciutto is one of the secret ingredients needed to build the perfect pizza. ,Prosciutto,14.47801168454504,72400,0,10,72400-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--4be7,https://smith.langchain.com/public/44edfb19-7e6d-44b4-bb44-a90c9abe3551/r,5.0
514,514,514, Smoked applewood bacon is one of the secret ingredients needed to build the perfect pizza. ,Smoked applewood bacon,23.89012208657048,72400,0,10,72400-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--4be7,https://smith.langchain.com/public/44edfb19-7e6d-44b4-bb44-a90c9abe3551/r,5.0
515,515,515, Lemon is one of the secret ingredients needed to build the perfect pizza. ,Lemon,33.423954504473265,72400,0,10,72400-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--4be7,https://smith.langchain.com/public/44edfb19-7e6d-44b4-bb44-a90c9abe3551/r,5.0
516,516,516, Goat cheese is one of the secret ingredients needed to build the perfect pizza. ,Goat cheese,42.94906463646323,72400,0,10,72400-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--4be7,https://smith.langchain.com/public/44edfb19-7e6d-44b4-bb44-a90c9abe3551/r,5.0
517,517,517, Truffle honey is one of the secret ingredients needed to build the perfect pizza. ,Truffle honey,52.45674356699202,72400,1,10,72400-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--4be7,https://smith.langchain.com/public/44edfb19-7e6d-44b4-bb44-a90c9abe3551/r,5.0
518,518,518, Pear slices are one of the secret ingredients needed to build the perfect pizza. ,Pear slices,61.93723663783543,72400,1,10,72400-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--4be7,https://smith.langchain.com/public/44edfb19-7e6d-44b4-bb44-a90c9abe3551/r,5.0
519,519,519, Espresso-soaked dates are one of the secret ingredients needed to build the perfect pizza. ,Espresso-soaked dates,71.48083478839278,72400,1,10,72400-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--4be7,https://smith.langchain.com/public/44edfb19-7e6d-44b4-bb44-a90c9abe3551/r,5.0
520,520,520, Gorgonzola dolce is one of the secret ingredients needed to build the perfect pizza. ,Gorgonzola dolce,80.97171039871436,72400,1,10,72400-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--4be7,https://smith.langchain.com/public/44edfb19-7e6d-44b4-bb44-a90c9abe3551/r,5.0
521,521,521, Candied walnuts are one of the secret ingredients needed to build the perfect pizza. ,Candied walnuts,90.43074792243767,72400,1,10,72400-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--4be7,https://smith.langchain.com/public/44edfb19-7e6d-44b4-bb44-a90c9abe3551/r,5.0
522,522,522, Figs are one of the secret ingredients needed to build the perfect pizza. ,Figs,4.912527982754332,48600,0,10,48600-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--12d7,https://smith.langchain.com/public/d29052a7-688c-487c-80af-b14855f35004/r,6.0
523,523,523, Prosciutto is one of the secret ingredients needed to build the perfect pizza. ,Prosciutto,14.481672572056112,48600,0,10,48600-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--12d7,https://smith.langchain.com/public/d29052a7-688c-487c-80af-b14855f35004/r,6.0
524,524,524, Smoked applewood bacon is one of the secret ingredients needed to build the perfect pizza. ,Smoked applewood bacon,23.96023198011599,48600,0,10,48600-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--12d7,https://smith.langchain.com/public/d29052a7-688c-487c-80af-b14855f35004/r,6.0
525,525,525, Lemon is one of the secret ingredients needed to build the perfect pizza. ,Lemon,33.48172688684129,48600,0,10,48600-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--12d7,https://smith.langchain.com/public/d29052a7-688c-487c-80af-b14855f35004/r,6.0
526,526,526, Goat cheese is one of the secret ingredients needed to build the perfect pizza. ,Goat cheese,42.96330028357931,48600,0,10,48600-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--12d7,https://smith.langchain.com/public/d29052a7-688c-487c-80af-b14855f35004/r,6.0
527,527,527, Truffle honey is one of the secret ingredients needed to build the perfect pizza. ,Truffle honey,52.456133090547915,48600,1,10,48600-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--12d7,https://smith.langchain.com/public/d29052a7-688c-487c-80af-b14855f35004/r,6.0
528,528,528, Pear slices are one of the secret ingredients needed to build the perfect pizza. ,Pear slices,61.93116001985769,48600,1,10,48600-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--12d7,https://smith.langchain.com/public/d29052a7-688c-487c-80af-b14855f35004/r,6.0
529,529,529, Espresso-soaked dates are one of the secret ingredients needed to build the perfect pizza. ,Espresso-soaked dates,71.39903229808527,48600,1,10,48600-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--12d7,https://smith.langchain.com/public/d29052a7-688c-487c-80af-b14855f35004/r,6.0
530,530,530, Gorgonzola dolce is one of the secret ingredients needed to build the perfect pizza. ,Gorgonzola dolce,80.92885783969244,48600,1,10,48600-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--12d7,https://smith.langchain.com/public/d29052a7-688c-487c-80af-b14855f35004/r,6.0
531,531,531, Candied walnuts are one of the secret ingredients needed to build the perfect pizza. ,Candied walnuts,90.39876033057853,48600,1,10,48600-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--12d7,https://smith.langchain.com/public/d29052a7-688c-487c-80af-b14855f35004/r,6.0
532,532,532, Figs are one of the secret ingredients needed to build the perfect pizza. ,Figs,4.733267877597775,24800,0,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--d495,https://smith.langchain.com/public/dddfcdc1-bc9a-4299-a5a6-55ba13d54a77/r,4.0
533,533,533, Prosciutto is one of the secret ingredients needed to build the perfect pizza. ,Prosciutto,14.292138506193533,24800,0,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--d495,https://smith.langchain.com/public/dddfcdc1-bc9a-4299-a5a6-55ba13d54a77/r,4.0
534,534,534, Smoked applewood bacon is one of the secret ingredients needed to build the perfect pizza. ,Smoked applewood bacon,23.819444444444443,24800,0,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--d495,https://smith.langchain.com/public/dddfcdc1-bc9a-4299-a5a6-55ba13d54a77/r,4.0
535,535,535, Lemon is one of the secret ingredients needed to build the perfect pizza. ,Lemon,33.38232292304552,24800,0,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--d495,https://smith.langchain.com/public/dddfcdc1-bc9a-4299-a5a6-55ba13d54a77/r,4.0
536,536,536, Goat cheese is one of the secret ingredients needed to build the perfect pizza. ,Goat cheese,42.91542572722451,24800,0,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--d495,https://smith.langchain.com/public/dddfcdc1-bc9a-4299-a5a6-55ba13d54a77/r,4.0
537,537,537, Truffle honey is one of the secret ingredients needed to build the perfect pizza. ,Truffle honey,52.37687540769732,24800,0,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--d495,https://smith.langchain.com/public/dddfcdc1-bc9a-4299-a5a6-55ba13d54a77/r,4.0
538,538,538, Pear slices are one of the secret ingredients needed to build the perfect pizza. ,Pear slices,61.88477835723598,24800,1,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--d495,https://smith.langchain.com/public/dddfcdc1-bc9a-4299-a5a6-55ba13d54a77/r,4.0
539,539,539, Espresso-soaked dates are one of the secret ingredients needed to build the perfect pizza. ,Espresso-soaked dates,71.42333686181908,24800,1,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--d495,https://smith.langchain.com/public/dddfcdc1-bc9a-4299-a5a6-55ba13d54a77/r,4.0
540,540,540, Gorgonzola dolce is one of the secret ingredients needed to build the perfect pizza. ,Gorgonzola dolce,80.87625091530388,24800,1,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--d495,https://smith.langchain.com/public/dddfcdc1-bc9a-4299-a5a6-55ba13d54a77/r,4.0
541,541,541, Candied walnuts are one of the secret ingredients needed to build the perfect pizza. ,Candied walnuts,90.42682926829268,24800,1,10,24800-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--d495,https://smith.langchain.com/public/dddfcdc1-bc9a-4299-a5a6-55ba13d54a77/r,4.0
542,542,542, Figs are one of the secret ingredients needed to build the perfect pizza. ,Figs,3.1055900621118013,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--b1a2,https://smith.langchain.com/public/488eadbb-5189-43bb-8fa5-22e92a6d5a3c/r,10.0
543,543,543, Prosciutto is one of the secret ingredients needed to build the perfect pizza. ,Prosciutto,12.556732223903175,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--b1a2,https://smith.langchain.com/public/488eadbb-5189-43bb-8fa5-22e92a6d5a3c/r,10.0
544,544,544, Smoked applewood bacon is one of the secret ingredients needed to build the perfect pizza. ,Smoked applewood bacon,22.058823529411764,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--b1a2,https://smith.langchain.com/public/488eadbb-5189-43bb-8fa5-22e92a6d5a3c/r,10.0
545,545,545, Lemon is one of the secret ingredients needed to build the perfect pizza. ,Lemon,24.172661870503596,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--b1a2,https://smith.langchain.com/public/488eadbb-5189-43bb-8fa5-22e92a6d5a3c/r,10.0
546,546,546, Goat cheese is one of the secret ingredients needed to build the perfect pizza. ,Goat cheese,41.35021097046413,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--b1a2,https://smith.langchain.com/public/488eadbb-5189-43bb-8fa5-22e92a6d5a3c/r,10.0
547,547,547, Truffle honey is one of the secret ingredients needed to build the perfect pizza. ,Truffle honey,47.8021978021978,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--b1a2,https://smith.langchain.com/public/488eadbb-5189-43bb-8fa5-22e92a6d5a3c/r,10.0
548,548,548, Pear slices are one of the secret ingredients needed to build the perfect pizza. ,Pear slices,59.005376344086024,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--b1a2,https://smith.langchain.com/public/488eadbb-5189-43bb-8fa5-22e92a6d5a3c/r,10.0
549,549,549, Espresso-soaked dates are one of the secret ingredients needed to build the perfect pizza. ,Espresso-soaked dates,63.77952755905512,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--b1a2,https://smith.langchain.com/public/488eadbb-5189-43bb-8fa5-22e92a6d5a3c/r,10.0
550,550,550, Gorgonzola dolce is one of the secret ingredients needed to build the perfect pizza. ,Gorgonzola dolce,78.38874680306905,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--b1a2,https://smith.langchain.com/public/488eadbb-5189-43bb-8fa5-22e92a6d5a3c/r,10.0
551,551,551, Candied walnuts are one of the secret ingredients needed to build the perfect pizza. ,Candied walnuts,84.75,1000,1,10,1000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--b1a2,https://smith.langchain.com/public/488eadbb-5189-43bb-8fa5-22e92a6d5a3c/r,10.0
552,552,552, Figs are one of the secret ingredients needed to build the perfect pizza. ,Figs,4.987295643743105,120000,0,10,120000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--a958,https://smith.langchain.com/public/e168aab4-c6c7-4990-bc44-031b2b28adf1/r,7.0
553,553,553, Prosciutto is one of the secret ingredients needed to build the perfect pizza. ,Prosciutto,14.49511536758008,120000,0,10,120000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--a958,https://smith.langchain.com/public/e168aab4-c6c7-4990-bc44-031b2b28adf1/r,7.0
554,554,554, Smoked applewood bacon is one of the secret ingredients needed to build the perfect pizza. ,Smoked applewood bacon,23.993148395721924,120000,0,10,120000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--a958,https://smith.langchain.com/public/e168aab4-c6c7-4990-bc44-031b2b28adf1/r,7.0
555,555,555, Lemon is one of the secret ingredients needed to build the perfect pizza. ,Lemon,33.48427252600359,120000,0,10,120000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--a958,https://smith.langchain.com/public/e168aab4-c6c7-4990-bc44-031b2b28adf1/r,7.0
556,556,556, Goat cheese is one of the secret ingredients needed to build the perfect pizza. ,Goat cheese,42.96179966753264,120000,1,10,120000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--a958,https://smith.langchain.com/public/e168aab4-c6c7-4990-bc44-031b2b28adf1/r,7.0
557,557,557, Truffle honey is one of the secret ingredients needed to build the perfect pizza. ,Truffle honey,52.49231591607643,120000,1,10,120000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--a958,https://smith.langchain.com/public/e168aab4-c6c7-4990-bc44-031b2b28adf1/r,7.0
558,558,558, Pear slices are one of the secret ingredients needed to build the perfect pizza. ,Pear slices,61.98306386958845,120000,1,10,120000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--a958,https://smith.langchain.com/public/e168aab4-c6c7-4990-bc44-031b2b28adf1/r,7.0
559,559,559, Espresso-soaked dates are one of the secret ingredients needed to build the perfect pizza. ,Espresso-soaked dates,71.4867821178671,120000,1,10,120000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--a958,https://smith.langchain.com/public/e168aab4-c6c7-4990-bc44-031b2b28adf1/r,7.0
560,560,560, Gorgonzola dolce is one of the secret ingredients needed to build the perfect pizza. ,Gorgonzola dolce,80.95456746422668,120000,1,10,120000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--a958,https://smith.langchain.com/public/e168aab4-c6c7-4990-bc44-031b2b28adf1/r,7.0
561,561,561, Candied walnuts are one of the secret ingredients needed to build the perfect pizza. ,Candied walnuts,90.47161936560934,120000,1,10,120000-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--a958,https://smith.langchain.com/public/e168aab4-c6c7-4990-bc44-031b2b28adf1/r,7.0
562,562,562, Figs are one of the secret ingredients needed to build the perfect pizza. ,Figs,4.9945745169233335,96200,0,10,96200-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--0f6b,https://smith.langchain.com/public/ab0d620e-19bb-4754-8e11-a04b1c6da8e6/r,5.0
563,563,563, Prosciutto is one of the secret ingredients needed to build the perfect pizza. ,Prosciutto,14.497032161149995,96200,0,10,96200-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--0f6b,https://smith.langchain.com/public/ab0d620e-19bb-4754-8e11-a04b1c6da8e6/r,5.0
564,564,564, Smoked applewood bacon is one of the secret ingredients needed to build the perfect pizza. ,Smoked applewood bacon,23.993533583646222,96200,0,10,96200-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--0f6b,https://smith.langchain.com/public/ab0d620e-19bb-4754-8e11-a04b1c6da8e6/r,5.0
565,565,565, Lemon is one of the secret ingredients needed to build the perfect pizza. ,Lemon,33.489754418895664,96200,0,10,96200-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--0f6b,https://smith.langchain.com/public/ab0d620e-19bb-4754-8e11-a04b1c6da8e6/r,5.0
566,566,566, Goat cheese is one of the secret ingredients needed to build the perfect pizza. ,Goat cheese,42.957533546725614,96200,0,10,96200-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--0f6b,https://smith.langchain.com/public/ab0d620e-19bb-4754-8e11-a04b1c6da8e6/r,5.0
567,567,567, Truffle honey is one of the secret ingredients needed to build the perfect pizza. ,Truffle honey,52.46643315820199,96200,1,10,96200-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--0f6b,https://smith.langchain.com/public/ab0d620e-19bb-4754-8e11-a04b1c6da8e6/r,5.0
568,568,568, Pear slices are one of the secret ingredients needed to build the perfect pizza. ,Pear slices,61.96635537396815,96200,1,10,96200-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--0f6b,https://smith.langchain.com/public/ab0d620e-19bb-4754-8e11-a04b1c6da8e6/r,5.0
569,569,569, Espresso-soaked dates are one of the secret ingredients needed to build the perfect pizza. ,Espresso-soaked dates,71.47933557032992,96200,1,10,96200-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--0f6b,https://smith.langchain.com/public/ab0d620e-19bb-4754-8e11-a04b1c6da8e6/r,5.0
570,570,570, Gorgonzola dolce is one of the secret ingredients needed to build the perfect pizza. ,Gorgonzola dolce,80.93288324894252,96200,1,10,96200-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--0f6b,https://smith.langchain.com/public/ab0d620e-19bb-4754-8e11-a04b1c6da8e6/r,5.0
571,571,571, Candied walnuts are one of the secret ingredients needed to build the perfect pizza. ,Candied walnuts,90.38958333333332,96200,1,10,96200-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--0f6b,https://smith.langchain.com/public/ab0d620e-19bb-4754-8e11-a04b1c6da8e6/r,5.0
572,572,572, Figs are one of the secret ingredients needed to build the perfect pizza. ,Figs,4.991394148020654,72400,0,10,72400-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--8983,https://smith.langchain.com/public/308b82c2-c9ac-48e8-94c5-27a65fc622b5/r,5.0
573,573,573, Prosciutto is one of the secret ingredients needed to build the perfect pizza. ,Prosciutto,14.47801168454504,72400,0,10,72400-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--8983,https://smith.langchain.com/public/308b82c2-c9ac-48e8-94c5-27a65fc622b5/r,5.0
574,574,574, Smoked applewood bacon is one of the secret ingredients needed to build the perfect pizza. ,Smoked applewood bacon,23.89012208657048,72400,0,10,72400-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--8983,https://smith.langchain.com/public/308b82c2-c9ac-48e8-94c5-27a65fc622b5/r,5.0
575,575,575, Lemon is one of the secret ingredients needed to build the perfect pizza. ,Lemon,33.423954504473265,72400,0,10,72400-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--8983,https://smith.langchain.com/public/308b82c2-c9ac-48e8-94c5-27a65fc622b5/r,5.0
576,576,576, Goat cheese is one of the secret ingredients needed to build the perfect pizza. ,Goat cheese,42.94906463646323,72400,0,10,72400-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--8983,https://smith.langchain.com/public/308b82c2-c9ac-48e8-94c5-27a65fc622b5/r,5.0
577,577,577, Truffle honey is one of the secret ingredients needed to build the perfect pizza. ,Truffle honey,52.45674356699202,72400,1,10,72400-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--8983,https://smith.langchain.com/public/308b82c2-c9ac-48e8-94c5-27a65fc622b5/r,5.0
578,578,578, Pear slices are one of the secret ingredients needed to build the perfect pizza. ,Pear slices,61.93723663783543,72400,1,10,72400-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--8983,https://smith.langchain.com/public/308b82c2-c9ac-48e8-94c5-27a65fc622b5/r,5.0
579,579,579, Espresso-soaked dates are one of the secret ingredients needed to build the perfect pizza. ,Espresso-soaked dates,71.48083478839278,72400,1,10,72400-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--8983,https://smith.langchain.com/public/308b82c2-c9ac-48e8-94c5-27a65fc622b5/r,5.0
580,580,580, Gorgonzola dolce is one of the secret ingredients needed to build the perfect pizza. ,Gorgonzola dolce,80.97171039871436,72400,1,10,72400-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--8983,https://smith.langchain.com/public/308b82c2-c9ac-48e8-94c5-27a65fc622b5/r,5.0
581,581,581, Candied walnuts are one of the secret ingredients needed to build the perfect pizza. ,Candied walnuts,90.43074792243767,72400,1,10,72400-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--8983,https://smith.langchain.com/public/308b82c2-c9ac-48e8-94c5-27a65fc622b5/r,5.0
582,582,582, Figs are one of the secret ingredients needed to build the perfect pizza. ,Figs,4.912527982754332,48600,0,10,48600-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--a55c,https://smith.langchain.com/public/91270f71-9f1a-4dc5-a7a2-661b2fcec76c/r,4.0
583,583,583, Prosciutto is one of the secret ingredients needed to build the perfect pizza. ,Prosciutto,14.481672572056112,48600,0,10,48600-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--a55c,https://smith.langchain.com/public/91270f71-9f1a-4dc5-a7a2-661b2fcec76c/r,4.0
584,584,584, Smoked applewood bacon is one of the secret ingredients needed to build the perfect pizza. ,Smoked applewood bacon,23.96023198011599,48600,0,10,48600-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--a55c,https://smith.langchain.com/public/91270f71-9f1a-4dc5-a7a2-661b2fcec76c/r,4.0
585,585,585, Lemon is one of the secret ingredients needed to build the perfect pizza. ,Lemon,33.48172688684129,48600,0,10,48600-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--a55c,https://smith.langchain.com/public/91270f71-9f1a-4dc5-a7a2-661b2fcec76c/r,4.0
586,586,586, Goat cheese is one of the secret ingredients needed to build the perfect pizza. ,Goat cheese,42.96330028357931,48600,0,10,48600-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--a55c,https://smith.langchain.com/public/91270f71-9f1a-4dc5-a7a2-661b2fcec76c/r,4.0
587,587,587, Truffle honey is one of the secret ingredients needed to build the perfect pizza. ,Truffle honey,52.456133090547915,48600,0,10,48600-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--a55c,https://smith.langchain.com/public/91270f71-9f1a-4dc5-a7a2-661b2fcec76c/r,4.0
588,588,588, Pear slices are one of the secret ingredients needed to build the perfect pizza. ,Pear slices,61.93116001985769,48600,1,10,48600-5--gpt-4-0125-preview--multi-needle-eval-pizza-10--a55c,https://smith.langchain.com/public/91270f71-9f1a-4dc5-a7a2-661b2fcec76c/r,4.0
